Weight_Completes|Respondent_ID|Country|S3_DV|TravelAssignment|T4a|T5|O26D|O26D2_2nd|O26D2_3rd|O26E|SEG01|SEG01_x2|SEG02|SEG02_x2|SEG03|SEG03_x2|SEG04|SEG04_x2|SEG05|SEG05_x2|SEG06|SEG06_x2|SEG07|SEG07_x2|SEG08|SEG08_x2|SEG09|SEG09_x2|ND01|ND02|ND03|ND04|ND05|ND06|ND07|ND08|ND09|ND10|ND11|ND12|ND13|ND14|ND15|ND16|ND17|ND18|ND19|ND20|ND21|ND22|ND23|ND24|ND25|ND26|ND27|ND28|ND29|ND30|ND31|ND32|ND33|ND34|ND35|ND36|ND37|ND38|ND39|ND40|ND41|ND42|ND43|ND44|ND45|ND46|ND47|ND48|ND49|ND50|ND51|ND52|ND53|ND54|ND55|ND56|ND57|ND58|ND59|ND60|ND61|ND62|ND63|ND64|ND65|ND66|ND67|ND68|ND69|DIM01|DIM01_x2|DIM02|DIM02_x2|DIM03|DIM03_x2|DIM04|DIM04_x2|DIM05|DIM05_x2|DIM06|DIM06_x2|DIM07|DIM07_x2|DIM08|DIM08_x2|DIM09|DIM09_x2|DIM10|DIM10_x2|DIM11|DIM11_x2|DIM12|DIM12_x2|DIM13|DIM13_x2|DIM14|DIM14_x2|DIM15|DIM15_x2|DIM16|DIM16_x2|DIM17|DIM17_x2|DIM18|DIM18_x2|DIM19|DIM19_x2|DIM20|DIM20_x2|DIM21|DIM21_x2|TB01|TB02|TB03|TB04|TB05|TB06|TB07|TB08|TB09|TB10|TB11|TB12|TB13|TB14|TB15|TB16|TB17|TB18|TB19|TB20|TB21|TB22|TB23|TB24|TB25|TB26|TB27|TB28|TB29|TB30|TB31|TB32|TB33|TB34|TB35|TB36|TB37|TB38|TB39|TB40|TB41|TB42|TB43|TB44|TB45|HS01|HS01_x2|HS02|HS02_x2|HS03|HS03_x2|HS04|HS04_x2|HS05|HS05_x2|HS06|HS06_x2|HS07|HS08|HS09|HS09_x2|HS10|HS10_x2|HS11|HS12|HS12_x2|HS13|HS14|HS15|HS16|HS17|HS18|HS18_x2|HS19|HS20|HS21|HS21_x2|HS22|HS22_x2|HS23|HS24|HS25|HS25_x2|HS26|HS26_x2|HS27|HS28|HS28_x2|HS29|HS29_x2|HS30|HS31|HS32|HS33|HS34|HS34_x2|HS35|HS35_x2|HS36|HS37|HS37_x2|HS38|HS39|HS39_x2|HS40|HS40_x2|HS41|HS42|HS42_x2|HS43|HS43_x2|HS44|HS44_x2|HS45|HS46|HS47|HS47_x2|HS48|HS49|HS49_x2|UC01|UC02|UC03|UC04|UC05|UC06|UC07|UC08|UC09|UC10|UC11|UC12|UC13|UC14|UC15|UC16|UC17|UC18|UC19|UC20|UC21|UC22|UC23|UC24|UC25|UC26|UC27|UC28|UC29|UC30|UC31|UC32|UC33|UC34|UC35|UC36|UC37|UC38|UC39|UC40|UC41|UC42|UC43|UC44|UC45|UC46|UC47|UC48|UC49|LC01|LC02|LC03|LC04|LC05|LC06|LC07|LC08|LC09|LC10|LC11|LC12|LC13|LC14|LC15|LC16|LC17|LC18|LC19|LC20|LC21|LC22|LC23|LC24|LC25|LC26|LC27|LC28|LC29|LC30|LC31|LC32|LC33|LC34|LC35|LC36|LC37|LC38|LC39|LC40|LC41|LC42|LC43|LC44|LC45|LC46|LC47|LC48|LC49|BPS01|BPS02|BPS03|BPS04|BPS05|BPS06|BTS01|BTS01_x2|BTS02|BTS02_x2|BTS03|BTS03_x2|BTS04|BTS04_x2|BTS05|BTS05_x2|BTS06|BTS06_x2|BTS07|BTS07_x2|BTS08|CDIMB|UDIMB|CPB|HIB|HIEB|ICB|INB|EVB|ESB|FDIM|BTCF|BPSF|WBDIM|RGDIM|FTDIM|SBDIM|MBPDIM|BPDIM|BBIDIM|SDIM
0.7392772402|883|5|4|3|2|1|||||1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.788448206|1.291711474|1.562360854|1.011984981|1.312708146|1.219467357|1.159437647|1.013892485|1.022733265|0.944988546|1.219643367|1.062035138|0.965148438|1.01451324|1.018085778|1.028591984|0|1.304670879|1.128205263|0.972724247|0.938842714|0.958970063|1.301390244|1.108038146|0.913033597||||||0.930480178|0.953370773||0.966067565|1.000407868|0.946733461|0.986907542||1.048405282|||0||0.947485214||0.977197656|||0.926179485|1.015306839||0.951611891||1.027766461|0.971955611|0.953929115|||0.966011161||0.92409274|||1.006612373||||0.980352798|0.951665248|1|1|1|1|||||||||||||1|1|||1|1|1|1|1|1|||||||||1|1|||||||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|0|1|0|0|0|0|0|0|1|0|0|0|1|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||0||||||1|||||||||||||||||||||||||||||||||||||||||||0||||||0|||||||||||||||||||||||||||||||||||||||||0|1|0|0|0|0|||||1|1|||1|1|||1|1||1|1||1|1|1||1||1|1|1|1|1|1|1|1|1|1|1
0.7707029448|884|5|6|3|6|4|186|187||1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|1|0|0|0|0|1|0|0|0|0|1|0|1|0|1|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||1|||||||||||||||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||0|0|1|0|0|0|||1|1|1|1|||||||1|1||||||1|1|1|1|||1|1||||||||
1.2454774758|885|5|4|3|6|2|150|49|182|2|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.011984981|0|0|0|0|0|0.944988546|0|1.062035138|0.965148438|0|0|0|0|0|0|0|0.938842714|0.958970063|0|0|0.913033597|||||||0|0||||||||0|||||0||0||0||0.951611891|||0|0|0||0|0.940193695|||||0.912384732|0||0|0.951665248|||||0|0|0|0|0|0|0|0|0|0|||0|0|||||||||||||||||||||||||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||0||||||||||||||||||||||||||||||||||||||||||||||0|||1||||||||||||||||||||||||||||||||||||||||||||||1|0|0|0|1|0|0|||1|1|1|1|||||||1|1|||||||1|1|1|||1|1||||||||
0.7707029448|886|5|6|3|6|4|186||||0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1.011984981|0|0|0|0|0|0|0|0|0.965148438|1.01451324|0|0|1.055244401|0|0|0|0|0|0|0|0.913033597|||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|1|1|||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|||1|1|||||||||||||1|||1||1|||1|1|1||1||||||
0.7392772402|887|5|3|3|1|1|186|185||2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.011984981|0|0|0|1.013892485|1.022733265|0.944988546|1.219643367|1.062035138|0|1.01451324|1.018085778|0|0|0|0|0.972724247|0.938842714|0.958970063|0|0|0.913033597||||||0.930480178|0.953370773||0.966067565|0|0.946733461|0.986907542||0|||0.968489086||0.947485214||0.977197656|||0.926179485|0||0.951611891||0|0.971955611|0.953929115|||0.966011161||0.92409274|||0||||0.980352798|0.951665248|1|1|0|0|||||||||||||1|1|||0|0|1|1|1|1|||||||||0|0|||||||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|1|0|0|0|0|1|0|0|1|0|1|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||0|||||||||||||||||||0||||||||||||||0||||||||0||||||0||0|||||||||||||||||||0||||||||||||||0||||||||0||||||0|0|1|0|0|0|0|||||1|1|1|1||||||||1|||1||1||||1|1|1|1|1|1|1|1|1|1|1
0.7707029448|888|5|6|3|10|4|24|73|120|2|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.944988546|0|0|0.965148438|1.01451324|1.018085778|1.028591984|1.055244401|0|0|0.972724247|0.938842714|0|0|0|0.913033597|||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|1|1|||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|||1|1|||1|1|||||||||1||1|1||1|||1|1|1||1||||||
0.7707029448|889|5|4|3|6|4|150|119||1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.944988546|0|0|0.965148438|0|0|0|1.055244401|0|0|0.972724247|0.938842714|0|0|0|0.913033597|||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|1|1|||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||0|||||||||||||||||||||||0||0||||||||||||||||||||||||0|||||||||||||||||||||||0||1|||||||||||||0|0|1|0|0|0|||1|1|||1|1|||||1|1|||1||1|1||1|1||1|1|1||1||||||
3.554723843|890|5|2|3|6|3|11|2|19|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1.291711474|1.562360854|0|0|0|0|1.013892485|1.022733265|0.944988546|1.219643367|1.062035138|0.965148438|1.01451324|1.018085778|0|0|0|0|0|0|0|0|0|0||||||0.930480178|0.953370773||||0.946733461|0.986907542||||0|0|0.926017728|||0|0||0||0|0.951611891||||||0|0|0|||0|0|0||0|||1|1|||||||0|0|||||0|0|||1|1|||||||||||||||0|0|||||0|0|1|0|0|0|0|0|0|0|0|0|0||||||||||||0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|||||1|1|1|1|||||1|1||1|||1||1||1||1|1|1|1||1|||||
0.730370305|891|5|2|3|2|6|154|75|69|2|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||||||0||0||||||0||||0|||0||0|||||||0||||||||||||||||||||||||0|0|||||||||0|0|0|0|0|0|||||||||||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||0|||||||||||||||||||||0||||||||0||||||||||||||||||||1|||||||||||||||||||||1||||||||1||||||||||||||||1|0|0|1|0|0|||||1|1|1|1||||||||||1|1||1|1||||1|1||||||||
0.730370305|892|5|6|3|6|6|154|185|75|1|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|1.788448206|1.291711474|1.562360854|1.011984981|0|0|0|1.013892485|0|0.944988546|0|0|0|0|0|0|0|0|0|0.972724247|0.938842714|0|0|0|0.913033597|||||||||||||0||1.009163565||||||0||||1.015306839|||0||0|||||||1.021924355||||||||||||||||||||||||0|0|||||||||1|1|1|1|0|0|||||||||||0|1|0|0|0|||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|1|1|1|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||0||||||0|||||||||||||||||||||||||||0||||||||||||||||1||||||1|||||||||||||||||||||||||||1||||||||||||1|0|0|1|0|0|||1|1|1|1|1|1|||||1|1||1|1|1|1||1|1|1||1|1|1|||||1|1|1|1
0.7707029448|893|5|5|3|1|4|136|108|69|2|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1.011984981|0|0|0|0|0|0|0|0|0|1.01451324|0|0|0|0|0|0|0.938842714|0|0|0|0.913033597|||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|0|0|||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||0|||||||||||||||||0|||||||||0||||||||||||0|||||||||||1|||||||||||||||||1|||||||||1||||||||||||1|||0|0|1|0|0|0|||||||1|1|||||1|1|||||1|1|||1|||1|1||||||||
1.2454774758|894|5|6|3|10|2|159|153|140|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.938842714|0|0|0|0|||||||0|0||||||||0|||||0||0||0||0|||0|0|0||0|0|||||0|0||0|0|||||0|0|0|0|0|0|0|0|0|0|||0|0|||||||||||||||||||||||||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||0||||||||||||||||||||||||||0|||||||||||||||||||||||1||||||||||||||||||||||||||1|||||||0|0|0|1|0|0|||1|1|1|1|||1|1|1|1|1|1||||1||1|1|1|1|||1|1||||||||
0.7707029448|895|5|6|3|1|4|108|73|119|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.965148438|1.01451324|1.018085778|1.028591984|0|0|0|0|0|0|0|0|0.913033597|||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|1|1|||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||0|||||||0||0|||||1|||||||1||||||||||||||||||||||||||||1|||||||1||1|||||0|||||||0|0|0|1|0|0|0|||1|1|1|1|||||||1|1|||1|||1|1|1|1||1|1|1||1||||||
1.2454774758|896|5|3|3|3|2|186||||0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.944988546|0|0|0|1.01451324|1.018085778|1.028591984|0|0|0|0.972724247|0.938842714|0.958970063|0|0|0.913033597|||||||0|0.968036495||||||||0.943111578|||||0.977197656||0||1.015306839||0.951611891|||0|0.953929115|0.940518248||0.966011161|0.940193695|||||0.912384732|0.974009475||0.980352798|0.951665248|||||1|1|1|1|1|1|1|1|0|0|||1|1|||||||||||||||||||||||||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0|0|1|0|0|||||1|1|1|1|1|1|||1|1||1|||1|1|1|1|1||1|1|1|1|1|1|1|1|1||1
0.7216508463|897|5|6|1|6|4|185||||0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1.291711474|0|0|0|0|0|0|0|0|0|0|0.965148438|0|1.018085778|0|1.055244401|0|0|0|0|0|0|1.108038146|0.913033597|||||||||||||||||||||||||||||||||||||1.021924355||||||||||||||||||||||||||||||||||||||||||||1|1|1|1|||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||0|||||||||||||||||||||||||||0||||||||||||||||||||||0|||||||||||||||||||||||||||0||||||||||||||||||||0|0|1|0|0|0|||||||||||||1|1|||1|||1|||1||1|1|1||1||||||
0.7707029448|898|5|6|3|6|4|185||||0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1.291711474|0|0|0|0|0|0|0|0|0|0|0.965148438|0|1.018085778|1.028591984|1.055244401|0|0|0|0|0|0|1.108038146|0.913033597|||||||||||||||||||||||||||||||||||||1.021924355||||||||||||||||||||||||||||||||||||||||||||1|1|1|1|||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||0|||||||||||||||||||||||||||0||||||||||||||||||||||0|||||||||||||||||||||||||||0||||||||||||||||||||0|0|1|0|0|0|||||||||||||1|1|||1|||1|||1||1|1|1||1||||||
0.7216508463|899|5|4|1|6|4|186||||0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.965148438|0|1.018085778|0|1.055244401|0|0|0|0|0|0|0|0.913033597|||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|1|1|||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||0|||||||||||||||||||||||||||||||||||||||||||||||||0|||0|0|1|0|0|0|||||||||||||1|1|||1|||1|||1||1|1|1||1||||||
0.7707029448|900|5|4|3|10|4|186||||0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.965148438|0|1.018085778|0|1.055244401|0|0|0|0|0|0|0|0|||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||||||||||||||||||||||||0|0|1|1|||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||0|||||||||||||||||||||||||||||||||||||||||||||||||0|||0|0|1|0|0|0|||||||||||||1|1|||1|||1|||1||1|1|1||1||||||
0.7707029448|901|5|6|3|6|4|8|187||2|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.944988546|0|0|0.965148438|1.01451324|1.018085778|0|1.055244401|0|0|0|0|0|0|1.108038146|0.913033597|||||||||||||||||||||||||||||||||||||1.021924355||||||||||||||||||||||||||||||||||||||||||||1|1|1|1|||0|1|0|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|||||||||||||1|1|||1|||1|||1||1|1|1||1||||||
0.7707029448|902|5|6|3|2|4|185||||0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.944988546|0|0|0.965148438|0|1.018085778|0|0|0|0|0|0.938842714|0|0|1.108038146|0.913033597|||||||||||||||||||||||||||||||||||||1.021924355||||||||||||||||||||||||||||||||||||||||||||0|0|1|1|||0|0|1|0|0|0|0|0|0|0|0||||||||||||0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||||||||||||||||||||1|||||||||||||||||||||||||||||||||||||||||||||||||0||||||||||||||||||||||0|0|1|0|0|0|||1|1|1|1|||||||1|1|||1|||1|1|1|1||1|1|1||1||||||
1.2454774758|903|5|4|3|3|2|49|106|137|2|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.011984981|0|0|1.159437647|1.013892485|1.022733265|0.944988546|0|1.062035138|0.965148438|0|1.018085778|1.028591984|0|1.304670879|0|0.972724247|0.938842714|0.958970063|1.301390244|0|0.913033597|||||||0.953370773|0.968036495||||||||0.943111578|||||0.977197656||0.981923938||1.015306839||0.951611891|||0.971955611|0.953929115|0.940518248||0.966011161|0.940193695|||||0.912384732|0.974009475||0.980352798|0.951665248|||||1|1|1|1|1|1|1|1|1|1|||1|1|||||||||||||||||||||||||1|0|0|0|0|0|0|0|0|0|0||||||||||||0|1|0|0|0|0|1|0|0|0|0|0|0|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||||||||||0||||||||||||||||||||||||0||||||0|||||||||||||||||||0||||||||||||||||||||||||1||||||1||||||||||0|0|0|1|0|0|||||||||1|1|||1|1||1||||1||1|1||1|1|1|1|1|1|1|1|1||1
